Competition_Name,Gender,Country,Season_End_Year,Wk,Day,Date,Time,Home_xG,Away_xG,Attendance,Venue,Referee,Notes,MatchURL,Home_Away,Team,Home_Away_Goals,Goals
Major League Soccer,M,USA,2024,20,Wed,2024-06-19,19:30,1.7,3.2,19096,Toyota Stadium,Sergii Demianchuk,NA,https://fbref.com/en/matches/d04dbf8d/FC-Dallas-Minnesota-United-June-19-2024-Major-League-Soccer,Away,Minnesota Utd,AwayGoals,3
Major League Soccer,M,USA,2024,20,Wed,2024-06-19,19:30,2.7,2.7,16414,Children's Mercy Park,Mark Allatin,NA,https://fbref.com/en/matches/fd2e9aa9/Sporting-Kansas-City-Real-Salt-Lake-June-19-2024-Major-League-Soccer,Home,Sporting KC,HomeGoals,3
Major League Soccer,M,USA,2024,20,Wed,2024-06-19,19:30,2.7,2.7,16414,Children's Mercy Park,Mark Allatin,NA,https://fbref.com/en/matches/fd2e9aa9/Sporting-Kansas-City-Real-Salt-Lake-June-19-2024-Major-League-Soccer,Away,RSL,AwayGoals,4
Major League Soccer,M,USA,2024,20,Wed,2024-06-19,19:45,2.2,1.2,24795,TQL Stadium,Jair Marrufo,NA,https://fbref.com/en/matches/be05b176/FC-Cincinnati-Philadelphia-Union-June-19-2024-Major-League-Soccer,Home,FC Cincinnati,HomeGoals,4
Major League Soccer,M,USA,2024,20,Wed,2024-06-19,19:45,2.2,1.2,24795,TQL Stadium,Jair Marrufo,NA,https://fbref.com/en/matches/be05b176/FC-Cincinnati-Philadelphia-Union-June-19-2024-Major-League-Soccer,Away,Philadelphia,AwayGoals,3
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.6,0.2,25189,Red Bull Arena,Joe Dickerson,NA,https://fbref.com/en/matches/08da68e7/New-York-Red-Bulls-Toronto-FC-June-22-2024-Major-League-Soccer,Home,NY Red Bulls,HomeGoals,3
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.6,0.2,25189,Red Bull Arena,Joe Dickerson,NA,https://fbref.com/en/matches/08da68e7/New-York-Red-Bulls-Toronto-FC-June-22-2024-Major-League-Soccer,Away,Toronto FC,AwayGoals,0
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.6,2.1,17993,Audi Field,Tim Ford,NA,https://fbref.com/en/matches/63776ca0/DC-United-Houston-Dynamo-June-22-2024-Major-League-Soccer,Home,D.C. United,HomeGoals,1
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.6,2.1,17993,Audi Field,Tim Ford,NA,https://fbref.com/en/matches/63776ca0/DC-United-Houston-Dynamo-June-22-2024-Major-League-Soccer,Away,Dynamo FC,AwayGoals,4
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,2,0.2,20818,Lower.com Field,Marcos de Oliveira,NA,https://fbref.com/en/matches/6e5024ee/Columbus-Crew-Sporting-Kansas-City-June-22-2024-Major-League-Soccer,Home,Crew,HomeGoals,4
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,2,0.2,20818,Lower.com Field,Marcos de Oliveira,NA,https://fbref.com/en/matches/6e5024ee/Columbus-Crew-Sporting-Kansas-City-June-22-2024-Major-League-Soccer,Away,Sporting KC,AwayGoals,0
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.2,0.5,25513,TQL Stadium,Jon Freemon,NA,https://fbref.com/en/matches/84511c19/FC-Cincinnati-New-England-Revolution-June-22-2024-Major-League-Soccer,Home,FC Cincinnati,HomeGoals,1
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.2,0.5,25513,TQL Stadium,Jon Freemon,NA,https://fbref.com/en/matches/84511c19/FC-Cincinnati-New-England-Revolution-June-22-2024-Major-League-Soccer,Away,NE Revolution,AwayGoals,2
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1,2.6,18762,Subaru Park,Alexis Da Silva,NA,https://fbref.com/en/matches/b0d4b5ba/Philadelphia-Union-Charlotte-FC-June-22-2024-Major-League-Soccer,Home,Philadelphia,HomeGoals,0
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1,2.6,18762,Subaru Park,Alexis Da Silva,NA,https://fbref.com/en/matches/b0d4b5ba/Philadelphia-Union-Charlotte-FC-June-22-2024-Major-League-Soccer,Away,Charlotte,AwayGoals,2
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,2.3,3,22038,Inter&Co Stadium,Natalie Simon,NA,https://fbref.com/en/matches/d11c358d/Orlando-City-Chicago-Fire-June-22-2024-Major-League-Soccer,Home,Orlando City,HomeGoals,4
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,2.3,3,22038,Inter&Co Stadium,Natalie Simon,NA,https://fbref.com/en/matches/d11c358d/Orlando-City-Chicago-Fire-June-22-2024-Major-League-Soccer,Away,Fire,AwayGoals,2
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.1,1.5,22500,Citypark,Filip Dujic,NA,https://fbref.com/en/matches/25a3e9b8/St-Louis-City-Atlanta-United-June-22-2024-Major-League-Soccer,Home,St. Louis,HomeGoals,1
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.1,1.5,22500,Citypark,Filip Dujic,NA,https://fbref.com/en/matches/25a3e9b8/St-Louis-City-Atlanta-United-June-22-2024-Major-League-Soccer,Away,Atlanta Utd,AwayGoals,1
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,2,0.8,30093,Lumen Field,Malik Badawi,NA,https://fbref.com/en/matches/4cef16cb/Seattle-Sounders-FC-FC-Dallas-June-22-2024-Major-League-Soccer,Home,Seattle,HomeGoals,3
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,2,0.8,30093,Lumen Field,Malik Badawi,NA,https://fbref.com/en/matches/4cef16cb/Seattle-Sounders-FC-FC-Dallas-June-22-2024-Major-League-Soccer,Away,FC Dallas,AwayGoals,2
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1,0.8,21570,America First Field,Jair Marrufo,NA,https://fbref.com/en/matches/675d8558/Real-Salt-Lake-LA-Galaxy-June-22-2024-Major-League-Soccer,Home,RSL,HomeGoals,0
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1,0.8,21570,America First Field,Jair Marrufo,NA,https://fbref.com/en/matches/675d8558/Real-Salt-Lake-LA-Galaxy-June-22-2024-Major-League-Soccer,Away,LA Galaxy,AwayGoals,1
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,3,1.3,22146,BMO Stadium,Boiko Serhii,NA,https://fbref.com/en/matches/6b75e8c0/Los-Angeles-FC-San-Jose-Earthquakes-June-22-2024-Major-League-Soccer,Home,LAFC,HomeGoals,6
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,3,1.3,22146,BMO Stadium,Boiko Serhii,NA,https://fbref.com/en/matches/6b75e8c0/Los-Angeles-FC-San-Jose-Earthquakes-June-22-2024-Major-League-Soccer,Away,SJ Earthquakes,AwayGoals,2
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,3.1,0.3,15583,Dick's Sporting Goods Park,Rosendo Mendoza,NA,https://fbref.com/en/matches/8e7f6842/Colorado-Rapids-CF-Montreal-June-22-2024-Major-League-Soccer,Home,Rapids,HomeGoals,4
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,3.1,0.3,15583,Dick's Sporting Goods Park,Rosendo Mendoza,NA,https://fbref.com/en/matches/8e7f6842/Colorado-Rapids-CF-Montreal-June-22-2024-Major-League-Soccer,Away,CF Montréal,AwayGoals,1
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.5,0.8,22471,Providence Park,Ted Unkel,NA,https://fbref.com/en/matches/97febfaa/Portland-Timbers-Vancouver-Whitecaps-FC-June-22-2024-Major-League-Soccer,Home,Portland Timbers,HomeGoals,2
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.5,0.8,22471,Providence Park,Ted Unkel,NA,https://fbref.com/en/matches/97febfaa/Portland-Timbers-Vancouver-Whitecaps-FC-June-22-2024-Major-League-Soccer,Away,Vancouver W'caps,AwayGoals,0
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.3,1.3,29663,Geodis Park,Victor Rivas,NA,https://fbref.com/en/matches/9dbd8bc1/Nashville-SC-New-York-City-FC-June-22-2024-Major-League-Soccer,Home,Nashville,HomeGoals,1
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,1.3,1.3,29663,Geodis Park,Victor Rivas,NA,https://fbref.com/en/matches/9dbd8bc1/Nashville-SC-New-York-City-FC-June-22-2024-Major-League-Soccer,Away,NYCFC,AwayGoals,0
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,0.6,0.6,19746,Allianz Field,Drew Fischer,NA,https://fbref.com/en/matches/c419d850/Minnesota-United-Austin-FC-June-22-2024-Major-League-Soccer,Home,Minnesota Utd,HomeGoals,0
Major League Soccer,M,USA,2024,21,Sat,2024-06-22,19:30,0.6,0.6,19746,Allianz Field,Drew Fischer,NA,https://fbref.com/en/matches/c419d850/Minnesota-United-Austin-FC-June-22-2024-Major-League-Soccer,Away,Austin,AwayGoals,1
Major League Soccer,M,USA,2024,22,Fri,2024-06-28,19:30,1.8,1.2,21447,Yankee Stadium,Boiko Serhii,NA,https://fbref.com/en/matches/4b0b42f5/New-York-City-FC-Orlando-City-June-28-2024-Major-League-Soccer,Home,NYCFC,HomeGoals,4
Major League Soccer,M,USA,2024,22,Fri,2024-06-28,19:30,1.8,1.2,21447,Yankee Stadium,Boiko Serhii,NA,https://fbref.com/en/matches/4b0b42f5/New-York-City-FC-Orlando-City-June-28-2024-Major-League-Soccer,Away,Orlando City,AwayGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.3,1.2,42568,Mercedes-Benz Stadium,Marcos de Oliveira,NA,https://fbref.com/en/matches/115a9ae4/Atlanta-United-Toronto-FC-June-29-2024-Major-League-Soccer,Home,Atlanta Utd,HomeGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.3,1.2,42568,Mercedes-Benz Stadium,Marcos de Oliveira,NA,https://fbref.com/en/matches/115a9ae4/Atlanta-United-Toronto-FC-June-29-2024-Major-League-Soccer,Away,Toronto FC,AwayGoals,1
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.8,0.6,18315,Red Bull Arena,Malik Badawi,NA,https://fbref.com/en/matches/15593601/New-York-Red-Bulls-DC-United-June-29-2024-Major-League-Soccer,Home,NY Red Bulls,HomeGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.8,0.6,18315,Red Bull Arena,Malik Badawi,NA,https://fbref.com/en/matches/15593601/New-York-Red-Bulls-DC-United-June-29-2024-Major-League-Soccer,Away,D.C. United,AwayGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,2.1,0.9,19619,Stade Saputo,Jon Freemon,NA,https://fbref.com/en/matches/45280bcf/CF-Montreal-Philadelphia-Union-June-29-2024-Major-League-Soccer,Home,CF Montréal,HomeGoals,4
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,2.1,0.9,19619,Stade Saputo,Jon Freemon,NA,https://fbref.com/en/matches/45280bcf/CF-Montreal-Philadelphia-Union-June-29-2024-Major-League-Soccer,Away,Philadelphia,AwayGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.4,2.6,25004,Gillette Stadium,Ricardo Fierro,NA,https://fbref.com/en/matches/f0c85ac7/New-England-Revolution-Columbus-Crew-June-29-2024-Major-League-Soccer,Home,NE Revolution,HomeGoals,1
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.4,2.6,25004,Gillette Stadium,Ricardo Fierro,NA,https://fbref.com/en/matches/f0c85ac7/New-England-Revolution-Columbus-Crew-June-29-2024-Major-League-Soccer,Away,Crew,AwayGoals,5
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,2.8,0.7,22019,BMO Stadium,Chris Penso,NA,https://fbref.com/en/matches/23594173/Los-Angeles-FC-Colorado-Rapids-June-29-2024-Major-League-Soccer,Home,LAFC,HomeGoals,3
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,2.8,0.7,22019,BMO Stadium,Chris Penso,NA,https://fbref.com/en/matches/23594173/Los-Angeles-FC-Colorado-Rapids-June-29-2024-Major-League-Soccer,Away,Rapids,AwayGoals,0
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.4,0.9,30109,Geodis Park,Lukasz Szpala,NA,https://fbref.com/en/matches/29cb3cc4/Nashville-SC-Inter-Miami-June-29-2024-Major-League-Soccer,Home,Nashville,HomeGoals,1
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.4,0.9,30109,Geodis Park,Lukasz Szpala,NA,https://fbref.com/en/matches/29cb3cc4/Nashville-SC-Inter-Miami-June-29-2024-Major-League-Soccer,Away,Inter Miami,AwayGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.5,1.9,24662,BC Place Stadium,Mark Allatin,NA,https://fbref.com/en/matches/82c20f2e/Vancouver-Whitecaps-FC-St-Louis-City-June-29-2024-Major-League-Soccer,Home,Vancouver W'caps,HomeGoals,4
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.5,1.9,24662,BC Place Stadium,Mark Allatin,NA,https://fbref.com/en/matches/82c20f2e/Vancouver-Whitecaps-FC-St-Louis-City-June-29-2024-Major-League-Soccer,Away,St. Louis,AwayGoals,3
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,2.3,1.7,30045,Lumen Field,Joe Dickerson,NA,https://fbref.com/en/matches/96faaf3d/Seattle-Sounders-FC-Chicago-Fire-June-29-2024-Major-League-Soccer,Home,Seattle,HomeGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,2.3,1.7,30045,Lumen Field,Joe Dickerson,NA,https://fbref.com/en/matches/96faaf3d/Seattle-Sounders-FC-Chicago-Fire-June-29-2024-Major-League-Soccer,Away,Fire,AwayGoals,1
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.4,1,15321,Shell Energy Stadium,Pierre-Luc Lauziere,NA,https://fbref.com/en/matches/a5f4413f/Houston-Dynamo-Charlotte-FC-June-29-2024-Major-League-Soccer,Home,Dynamo FC,HomeGoals,1
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.4,1,15321,Shell Energy Stadium,Pierre-Luc Lauziere,NA,https://fbref.com/en/matches/a5f4413f/Houston-Dynamo-Charlotte-FC-June-29-2024-Major-League-Soccer,Away,Charlotte,AwayGoals,0
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,4,1.7,22227,Providence Park,Tim Ford,NA,https://fbref.com/en/matches/bfc408d1/Portland-Timbers-Minnesota-United-June-29-2024-Major-League-Soccer,Home,Portland Timbers,HomeGoals,3
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,4,1.7,22227,Providence Park,Tim Ford,NA,https://fbref.com/en/matches/bfc408d1/Portland-Timbers-Minnesota-United-June-29-2024-Major-League-Soccer,Away,Minnesota Utd,AwayGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.8,0.5,18722,Children's Mercy Park,Filip Dujic,NA,https://fbref.com/en/matches/ce03db3e/Sporting-Kansas-City-Austin-FC-June-29-2024-Major-League-Soccer,Home,Sporting KC,HomeGoals,2
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.8,0.5,18722,Children's Mercy Park,Filip Dujic,NA,https://fbref.com/en/matches/ce03db3e/Sporting-Kansas-City-Austin-FC-June-29-2024-Major-League-Soccer,Away,Austin,AwayGoals,0
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.9,2.3,40844,Stanford Stadium,Guido Gonzalez Jr.,NA,https://fbref.com/en/matches/d25b8ed4/California-Clasico-San-Jose-Earthquakes-LA-Galaxy-June-29-2024-Major-League-Soccer,Home,SJ Earthquakes,HomeGoals,0
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1.9,2.3,40844,Stanford Stadium,Guido Gonzalez Jr.,NA,https://fbref.com/en/matches/d25b8ed4/California-Clasico-San-Jose-Earthquakes-LA-Galaxy-June-29-2024-Major-League-Soccer,Away,LA Galaxy,AwayGoals,3
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1,1.1,19096,Toyota Stadium,Victor Rivas,NA,https://fbref.com/en/matches/dc85f8b9/FC-Dallas-FC-Cincinnati-June-29-2024-Major-League-Soccer,Home,FC Dallas,HomeGoals,0
Major League Soccer,M,USA,2024,22,Sat,2024-06-29,19:30,1,1.1,19096,Toyota Stadium,Victor Rivas,NA,https://fbref.com/en/matches/dc85f8b9/FC-Dallas-FC-Cincinnati-June-29-2024-Major-League-Soccer,Away,FC Cincinnati,AwayGoals,1
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,1.5,1.3,23877,BMO Field,Mark Allatin,NA,https://fbref.com/en/matches/5c2bd91d/Toronto-FC-Orlando-City-July-3-2024-Major-League-Soccer,Home,Toronto FC,HomeGoals,1
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,1.5,1.3,23877,BMO Field,Mark Allatin,NA,https://fbref.com/en/matches/5c2bd91d/Toronto-FC-Orlando-City-July-3-2024-Major-League-Soccer,Away,Orlando City,AwayGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,1.5,1.7,47218,Bank of America Stadium,Rubiel Vazquez,NA,https://fbref.com/en/matches/6b7b4ed7/Charlotte-FC-Inter-Miami-July-3-2024-Major-League-Soccer,Home,Charlotte,HomeGoals,1
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,1.5,1.7,47218,Bank of America Stadium,Rubiel Vazquez,NA,https://fbref.com/en/matches/6b7b4ed7/Charlotte-FC-Inter-Miami-July-3-2024-Major-League-Soccer,Away,Inter Miami,AwayGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,2.6,0.9,18209,Citi Field,Marcos de Oliveira,NA,https://fbref.com/en/matches/93a95f71/New-York-City-FC-CF-Montreal-July-3-2024-Major-League-Soccer,Home,NYCFC,HomeGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,2.6,0.9,18209,Citi Field,Marcos de Oliveira,NA,https://fbref.com/en/matches/93a95f71/New-York-City-FC-CF-Montreal-July-3-2024-Major-League-Soccer,Away,CF Montréal,AwayGoals,0
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,1.1,1.3,16716,Audi Field,Alexis Da Silva,NA,https://fbref.com/en/matches/e002df43/DC-United-FC-Cincinnati-July-3-2024-Major-League-Soccer,Home,D.C. United,HomeGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,1.1,1.3,16716,Audi Field,Alexis Da Silva,NA,https://fbref.com/en/matches/e002df43/DC-United-FC-Cincinnati-July-3-2024-Major-League-Soccer,Away,FC Cincinnati,AwayGoals,3
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,3.2,1.3,19453,Soldier Field,Abdou Ndiaye,NA,https://fbref.com/en/matches/0324e353/Chicago-Fire-Philadelphia-Union-July-3-2024-Major-League-Soccer,Home,Fire,HomeGoals,4
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,3.2,1.3,19453,Soldier Field,Abdou Ndiaye,NA,https://fbref.com/en/matches/0324e353/Chicago-Fire-Philadelphia-Union-July-3-2024-Major-League-Soccer,Away,Philadelphia,AwayGoals,3
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,2.9,1.4,19684,Allianz Field,Victor Rivas,NA,https://fbref.com/en/matches/3f94d9e8/Minnesota-United-Vancouver-Whitecaps-FC-July-3-2024-Major-League-Soccer,Home,Minnesota Utd,HomeGoals,1
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,2.9,1.4,19684,Allianz Field,Victor Rivas,NA,https://fbref.com/en/matches/3f94d9e8/Minnesota-United-Vancouver-Whitecaps-FC-July-3-2024-Major-League-Soccer,Away,Vancouver W'caps,AwayGoals,3
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,3.3,0.3,22500,Citypark,Malik Badawi,NA,https://fbref.com/en/matches/ca39c1ab/St-Louis-City-San-Jose-Earthquakes-July-3-2024-Major-League-Soccer,Home,St. Louis,HomeGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,3.3,0.3,22500,Citypark,Malik Badawi,NA,https://fbref.com/en/matches/ca39c1ab/St-Louis-City-San-Jose-Earthquakes-July-3-2024-Major-League-Soccer,Away,SJ Earthquakes,AwayGoals,0
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,3.6,0.9,21522,America First Field,Allen Chapman,NA,https://fbref.com/en/matches/d1efe5b4/Real-Salt-Lake-Houston-Dynamo-July-3-2024-Major-League-Soccer,Home,RSL,HomeGoals,3
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:30,3.6,0.9,21522,America First Field,Allen Chapman,NA,https://fbref.com/en/matches/d1efe5b4/Real-Salt-Lake-Houston-Dynamo-July-3-2024-Major-League-Soccer,Away,Dynamo FC,AwayGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:45,1.4,1.9,20171,Gillette Stadium,Jair Marrufo,NA,https://fbref.com/en/matches/9e059caa/New-England-Revolution-Atlanta-United-July-3-2024-Major-League-Soccer,Home,NE Revolution,HomeGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,19:45,1.4,1.9,20171,Gillette Stadium,Jair Marrufo,NA,https://fbref.com/en/matches/9e059caa/New-England-Revolution-Atlanta-United-July-3-2024-Major-League-Soccer,Away,Atlanta Utd,AwayGoals,1
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,20:45,2.3,0.8,20411,Lower.com Field,Joe Dickerson,NA,https://fbref.com/en/matches/3f6abc7c/Columbus-Crew-Nashville-SC-July-3-2024-Major-League-Soccer,Home,Crew,HomeGoals,2
Major League Soccer,M,USA,2024,23,Wed,2024-07-03,20:45,2.3,0.8,20411,Lower.com Field,Joe Dickerson,NA,https://fbref.com/en/matches/3f6abc7c/Columbus-Crew-Nashville-SC-July-3-2024-Major-League-Soccer,Away,Nashville,AwayGoals,0
Major League Soccer,M,USA,2024,23,Thu,2024-07-04,19:30,1.1,1.6,19096,Toyota Stadium,Rosendo Mendoza,NA,https://fbref.com/en/matches/388a8728/FC-Dallas-Portland-Timbers-July-4-2024-Major-League-Soccer,Home,FC Dallas,HomeGoals,3
Major League Soccer,M,USA,2024,23,Thu,2024-07-04,19:30,1.1,1.6,19096,Toyota Stadium,Rosendo Mendoza,NA,https://fbref.com/en/matches/388a8728/FC-Dallas-Portland-Timbers-July-4-2024-Major-League-Soccer,Away,Portland Timbers,AwayGoals,2
Major League Soccer,M,USA,2024,23,Thu,2024-07-04,19:30,2.5,1.3,18183,Dick's Sporting Goods Park,Boiko Serhii,NA,https://fbref.com/en/matches/bd6ee7c1/Colorado-Rapids-Sporting-Kansas-City-July-4-2024-Major-League-Soccer,Home,Rapids,HomeGoals,2
Major League Soccer,M,USA,2024,23,Thu,2024-07-04,19:30,2.5,1.3,18183,Dick's Sporting Goods Park,Boiko Serhii,NA,https://fbref.com/en/matches/bd6ee7c1/Colorado-Rapids-Sporting-Kansas-City-July-4-2024-Major-League-Soccer,Away,Sporting KC,AwayGoals,1
Major League Soccer,M,USA,2024,23,Thu,2024-07-04,19:40,0.9,2.5,70076,Rose Bowl,Drew Fischer,NA,https://fbref.com/en/matches/0f24e61f/El-Trafico-LA-Galaxy-Los-Angeles-FC-July-4-2024-Major-League-Soccer,Home,LA Galaxy,HomeGoals,1
Major League Soccer,M,USA,2024,23,Thu,2024-07-04,19:40,0.9,2.5,70076,Rose Bowl,Drew Fischer,NA,https://fbref.com/en/matches/0f24e61f/El-Trafico-LA-Galaxy-Los-Angeles-FC-July-4-2024-Major-League-Soccer,Away,LAFC,AwayGoals,2
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,2.3,0.3,22561,Inter&Co Stadium,Lukasz Szpala,NA,https://fbref.com/en/matches/8ffa5713/Orlando-City-DC-United-July-6-2024-Major-League-Soccer,Home,Orlando City,HomeGoals,5
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,2.3,0.3,22561,Inter&Co Stadium,Lukasz Szpala,NA,https://fbref.com/en/matches/8ffa5713/Orlando-City-DC-United-July-6-2024-Major-League-Soccer,Away,D.C. United,AwayGoals,0
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,3.7,1.2,25513,TQL Stadium,Chris Penso,NA,https://fbref.com/en/matches/93dc3067/FC-Cincinnati-Inter-Miami-July-6-2024-Major-League-Soccer,Home,FC Cincinnati,HomeGoals,6
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,3.7,1.2,25513,TQL Stadium,Chris Penso,NA,https://fbref.com/en/matches/93dc3067/FC-Cincinnati-Inter-Miami-July-6-2024-Major-League-Soccer,Away,Inter Miami,AwayGoals,1
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,2,0.4,20547,Lower.com Field,Ted Unkel,NA,https://fbref.com/en/matches/c9508ef2/Columbus-Crew-Toronto-FC-July-6-2024-Major-League-Soccer,Home,Crew,HomeGoals,4
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,2,0.4,20547,Lower.com Field,Ted Unkel,NA,https://fbref.com/en/matches/c9508ef2/Columbus-Crew-Toronto-FC-July-6-2024-Major-League-Soccer,Away,Toronto FC,AwayGoals,0
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,0.9,1.4,19619,Stade Saputo,Guido Gonzalez Jr.,NA,https://fbref.com/en/matches/d6dfedd9/CF-Montreal-Vancouver-Whitecaps-FC-July-6-2024-Major-League-Soccer,Home,CF Montréal,HomeGoals,1
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,0.9,1.4,19619,Stade Saputo,Guido Gonzalez Jr.,NA,https://fbref.com/en/matches/d6dfedd9/CF-Montreal-Vancouver-Whitecaps-FC-July-6-2024-Major-League-Soccer,Away,Vancouver W'caps,AwayGoals,1
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,2.5,3.1,18915,Subaru Park,Filip Dujic,NA,https://fbref.com/en/matches/dd691a72/Philadelphia-Union-New-York-Red-Bulls-July-6-2024-Major-League-Soccer,Home,Philadelphia,HomeGoals,0
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,2.5,3.1,18915,Subaru Park,Filip Dujic,NA,https://fbref.com/en/matches/dd691a72/Philadelphia-Union-New-York-Red-Bulls-July-6-2024-Major-League-Soccer,Away,NY Red Bulls,AwayGoals,0
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,0.8,0.7,30017,Lumen Field,Fotis Bazakos,NA,https://fbref.com/en/matches/72bc2e56/Seattle-Sounders-FC-New-England-Revolution-July-6-2024-Major-League-Soccer,Home,Seattle,HomeGoals,2
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,0.8,0.7,30017,Lumen Field,Fotis Bazakos,NA,https://fbref.com/en/matches/72bc2e56/Seattle-Sounders-FC-New-England-Revolution-July-6-2024-Major-League-Soccer,Away,NE Revolution,AwayGoals,0
Major League Soccer,M,USA,2024,24,Sat,2024-07-06,19:30,1.7,1.3,20396,America First Field,Rubiel Vazquez,NA,https://fbref.com/en/matches/d3d791b4/Real-Salt-Lake-Atlanta-United-July-6-2024-Major-League-Soccer,Home,RSL,HomeGoals,5
